protocol,fold,partition,partition_order,record_id,tweet_id,categoria,label
lodo,política,validation,15,fnxptbr-0053,1253226695181680640,saúde,fake
lodo,política,validation,16,fnxptbr-0412,1304078489792937984,economia,true
lodo,política,validation,17,fnxptbr-0030,1178347056097824769,outros,fake
lodo,política,validation,18,fnxptbr-0270,1727392731704488051,ambiente,fake
lodo,política,validation,19,fnxptbr-0471,1426982086276259841,saúde,true
lodo,política,validation,20,fnxptbr-0069,1287861057508212736,outros,fake
lodo,política,validation,21,fnxptbr-0200,1592640989902299136,saúde,fake
lodo,política,validation,22,fnxptbr-0323,1816464537878429735,outros,fake
lodo,política,validation,23,fnxptbr-0400,1296945690162028548,saúde,true
lodo,política,validation,24,fnxptbr-0292,1778154188725493826,outros,fake
lodo,política,validation,25,fnxptbr-0657,1823563532689936403,outros,true
lodo,política,validation,26,fnxptbr-0406,1292830561807998976,saúde,true
lodo,política,validation,27,fnxptbr-0415,1320046244832706563,outros,true
lodo,política,validation,28,fnxptbr-0299,1787162462418014558,outros,fake
lodo,política,validation,29,fnxptbr-0579,1699415348573872517,ambiente,true
lodo,política,validation,30,fnxptbr-0067,1279986689579114496,saúde,fake
lodo,política,validation,31,fnxptbr-0367,1204775175570575360,ambiente,true
lodo,política,validation,32,fnxptbr-0420,1319694468694626307,saúde,true
lodo,política,validation,33,fnxptbr-0312,1786045672296181783,saúde,fake
lodo,política,validation,34,fnxptbr-0118,1351635497832108032,saúde,fake
lodo,política,test,1,fnxptbr-0001,1000008762776748033,política,fake
lodo,política,test,2,fnxptbr-0002,979056787864383489,política,fake
lodo,política,test,3,fnxptbr-0003,1293123987619356672,política,fake
lodo,política,test,4,fnxptbr-0004,1029836675093078016,política,fake
lodo,política,test,5,fnxptbr-0005,1532386348677709824,política,fake
lodo,política,test,6,fnxptbr-0006,1042602160599523328,política,fake
lodo,política,test,7,fnxptbr-0007,1044770606020009984,política,fake
lodo,política,test,8,fnxptbr-0008,1047608248583573505,política,fake
lodo,política,test,9,fnxptbr-0009,1055427879323009025,política,fake
lodo,política,test,10,fnxptbr-0010,1056315078763577344,política,fake
lodo,política,test,11,fnxptbr-0011,1059942049414369287,política,fake
lodo,política,test,12,fnxptbr-0012,1038209526539927552,política,fake
lodo,política,test,13,fnxptbr-0013,1147518712657960960,política,fake
lodo,política,test,14,fnxptbr-0014,1080429571286155264,política,fake
lodo,política,test,15,fnxptbr-0015,1081765178595835910,política,fake
lodo,política,test,16,fnxptbr-0016,1366820525935362054,política,fake
lodo,política,test,17,fnxptbr-0017,1495393972981846017,política,fake
lodo,política,test,18,fnxptbr-0018,1098976481714364416,política,fake
lodo,política,test,19,fnxptbr-0019,1105985865988362240,política,fake
lodo,política,test,20,fnxptbr-0020,1578375319907487745,política,fake
lodo,política,test,21,fnxptbr-0021,1126196068352446464,política,fake
lodo,política,test,22,fnxptbr-0022,1194936725174394886,política,fake
lodo,política,test,23,fnxptbr-0023,1443756013304356864,política,fake
lodo,política,test,24,fnxptbr-0024,1135673714668920832,política,fake
lodo,política,test,25,fnxptbr-0025,1254151388235542528,política,fake
lodo,política,test,26,fnxptbr-0027,1158839224734486528,política,fake
lodo,política,test,27,fnxptbr-0028,1126660215179550721,política,fake
lodo,política,test,28,fnxptbr-0031,1179200547393548291,política,fake
lodo,política,test,29,fnxptbr-0032,1181403866274914307,política,fake
lodo,política,test,30,fnxptbr-0036,1197694093046034433,política,fake
lodo,política,test,31,fnxptbr-0038,1379575140497952768,política,fake
lodo,política,test,32,fnxptbr-0039,1260147690786209792,política,fake
lodo,política,test,33,fnxptbr-0041,1226644979612819463,política,fake
lodo,política,test,34,fnxptbr-0042,1234338182638034944,política,fake
lodo,política,test,35,fnxptbr-0044,1239618559069884418,política,fake
lodo,política,test,36,fnxptbr-0045,1244586612358602754,política,fake
lodo,política,test,37,fnxptbr-0046,1242859340840800257,política,fake
lodo,política,test,38,fnxptbr-0051,1250611372020371456,política,fake
lodo,política,test,39,fnxptbr-0059,1265128345286709250,política,fake
lodo,política,test,40,fnxptbr-0060,1267220518501056512,política,fake
lodo,política,test,41,fnxptbr-0061,1765076444043190309,política,fake
lodo,política,test,42,fnxptbr-0062,1267942051376697345,política,fake
lodo,política,test,43,fnxptbr-0063,1256390443685871616,política,fake
lodo,política,test,44,fnxptbr-0064,1423698715471134727,política,fake
lodo,política,test,45,fnxptbr-0065,1276083908099047424,política,fake
lodo,política,test,46,fnxptbr-0066,1366077951524171785,política,fake
lodo,política,test,47,fnxptbr-0068,1278726363818704898,política,fake
lodo,política,test,48,fnxptbr-0073,1292923460868542468,política,fake
lodo,política,test,49,fnxptbr-0079,1444776060294516737,política,fake
lodo,política,test,50,fnxptbr-0083,1305594554490462208,política,fake
lodo,política,test,51,fnxptbr-0084,1308710233599025153,política,fake
lodo,política,test,52,fnxptbr-0087,1559926178701627392,política,fake
lodo,política,test,53,fnxptbr-0089,1308025950324613125,política,fake
lodo,política,test,54,fnxptbr-0092,1316782584815325184,política,fake
lodo,política,test,55,fnxptbr-0093,1318710146596524032,política,fake
lodo,política,test,56,fnxptbr-0094,1315696847822958592,política,fake
lodo,política,test,57,fnxptbr-0095,1318649483622842371,política,fake
lodo,política,test,58,fnxptbr-0096,1319061671214780420,política,fake
lodo,política,test,59,fnxptbr-0099,1154102383628247040,política,fake
lodo,política,test,60,fnxptbr-0101,1580295880963289088,política,fake
lodo,política,test,61,fnxptbr-0102,1459177528925601794,política,fake
lodo,política,test,62,fnxptbr-0103,1474889674552487946,política,fake
lodo,política,test,63,fnxptbr-0104,1503429350372384777,política,fake
lodo,política,test,64,fnxptbr-0106,1328498044678049797,política,fake
lodo,política,test,65,fnxptbr-0107,1332351623549640705,política,fake
lodo,política,test,66,fnxptbr-0109,1416191845785350151,política,fake
lodo,política,test,67,fnxptbr-0121,1358004098012971008,política,fake
lodo,política,test,68,fnxptbr-0124,1234410750485069825,política,fake
lodo,política,test,69,fnxptbr-0125,1375086630957150212,política,fake
lodo,política,test,70,fnxptbr-0126,1382019550150074373,política,fake
lodo,política,test,71,fnxptbr-0127,1000519992281092098,política,fake
lodo,política,test,72,fnxptbr-0128,1393911916624556033,política,fake
lodo,política,test,73,fnxptbr-0129,1394271591089983489,política,fake
lodo,política,test,74,fnxptbr-0130,1395410355665477648,política,fake
lodo,política,test,75,fnxptbr-0131,1397283090561703941,política,fake
lodo,política,test,76,fnxptbr-0132,1397007132298551298,política,fake
lodo,política,test,77,fnxptbr-0137,1532037186782220290,política,fake
lodo,política,test,78,fnxptbr-0138,1410932167014858754,política,fake
lodo,política,test,79,fnxptbr-0139,1414550995607113728,política,fake
lodo,política,test,80,fnxptbr-0142,1423579854193184772,política,fake
lodo,política,test,81,fnxptbr-0143,1420031323071262725,política,fake
lodo,política,test,82,fnxptbr-0144,1427213768870690828,política,fake
lodo,política,test,83,fnxptbr-0145,1427366721405468680,política,fake
lodo,política,test,84,fnxptbr-0146,1431704774613868549,política,fake
lodo,política,test,85,fnxptbr-0147,1437444566051852297,política,fake
lodo,política,test,86,fnxptbr-0148,1306031776335302656,política,fake
lodo,política,test,87,fnxptbr-0149,1450445275307335685,política,fake
lodo,política,test,88,fnxptbr-0151,1552376614717202432,política,fake
lodo,política,test,89,fnxptbr-0152,1466845332931817480,política,fake
lodo,política,test,90,fnxptbr-0153,1470810241608859648,política,fake
lodo,política,test,91,fnxptbr-0154,1470818820109619206,política,fake
lodo,política,test,92,fnxptbr-0156,1525146835677065217,política,fake
lodo,política,test,93,fnxptbr-0157,1481221957601406977,política,fake
lodo,política,test,94,fnxptbr-0160,1324186963986055169,política,fake
lodo,política,test,95,fnxptbr-0161,1487166580513460224,política,fake
lodo,política,test,96,fnxptbr-0162,1490777862059839488,política,fake
lodo,política,test,97,fnxptbr-0163,1492227026832482306,política,fake
lodo,política,test,98,fnxptbr-0165,1433251632440033287,política,fake
lodo,política,test,99,fnxptbr-0166,1504492177237364741,política,fake
lodo,política,test,100,fnxptbr-0167,1504798733367660544,política,fake
lodo,política,test,101,fnxptbr-0169,1509585189458087939,política,fake
lodo,política,test,102,fnxptbr-0171,1516094566998462473,política,fake
lodo,política,test,103,fnxptbr-0172,1517955471461830657,política,fake
lodo,política,test,104,fnxptbr-0173,1519509309041872898,política,fake
lodo,política,test,105,fnxptbr-0174,1521467932617986050,política,fake
lodo,política,test,106,fnxptbr-0177,1531181836671533059,política,fake
lodo,política,test,107,fnxptbr-0178,1523117726889578496,política,fake
lodo,política,test,108,fnxptbr-0179,1549204478192242688,política,fake
lodo,política,test,109,fnxptbr-0180,1548132551058788353,política,fake
lodo,política,test,110,fnxptbr-0181,1487489969681838080,política,fake
lodo,política,test,111,fnxptbr-0182,1555131866101043201,política,fake
lodo,política,test,112,fnxptbr-0183,1557689826543108096,política,fake
lodo,política,test,113,fnxptbr-0184,1570228343592849408,política,fake
lodo,política,test,114,fnxptbr-0185,1574202799570784256,política,fake
lodo,política,test,115,fnxptbr-0186,1576540898292535297,política,fake
lodo,política,test,116,fnxptbr-0187,1577421157351198721,política,fake
lodo,política,test,117,fnxptbr-0188,1577302345913876480,política,fake
lodo,política,test,118,fnxptbr-0189,1579424458103984129,política,fake
lodo,política,test,119,fnxptbr-0190,1582603998791864321,política,fake
lodo,política,test,120,fnxptbr-0191,1583981685024395264,política,fake
lodo,política,test,121,fnxptbr-0192,1584988926451675136,política,fake
lodo,política,test,122,fnxptbr-0193,1586840221643071494,política,fake
lodo,política,test,123,fnxptbr-0194,1587156289569816577,política,fake
lodo,política,test,124,fnxptbr-0195,1587411417501954049,política,fake
lodo,política,test,125,fnxptbr-0196,1252273926807392257,política,fake
lodo,política,test,126,fnxptbr-0197,1588000848331816960,política,fake
lodo,política,test,127,fnxptbr-0198,1590370649817874434,política,fake
lodo,política,test,128,fnxptbr-0199,1591564332810522625,política,fake
lodo,política,test,129,fnxptbr-0201,1614271084177547266,política,fake
lodo,política,test,130,fnxptbr-0202,1596891168641781763,política,fake
lodo,política,test,131,fnxptbr-0203,1596139908061859842,política,fake
lodo,política,test,132,fnxptbr-0205,1599859812199632896,política,fake
lodo,política,test,133,fnxptbr-0206,1598454306876936211,política,fake
lodo,política,test,134,fnxptbr-0208,1600411592713244674,política,fake
lodo,política,test,135,fnxptbr-0209,1601014431999496192,política,fake
lodo,política,test,136,fnxptbr-0210,1604638344444383232,política,fake
lodo,política,test,137,fnxptbr-0212,1609603298885079040,política,fake
lodo,política,test,138,fnxptbr-0213,1607116250135633928,política,fake
lodo,política,test,139,fnxptbr-0214,1609900422860529664,política,fake
lodo,política,test,140,fnxptbr-0215,1612303702613790720,política,fake
lodo,política,test,141,fnxptbr-0217,1635927656444116994,política,fake
lodo,política,test,142,fnxptbr-0218,1618739947426680832,política,fake
lodo,política,test,143,fnxptbr-0221,1621806646296023041,política,fake
lodo,política,test,144,fnxptbr-0222,1623015211622928390,política,fake
lodo,política,test,145,fnxptbr-0223,1623542918228348933,política,fake
lodo,política,test,146,fnxptbr-0225,1630045138041860096,política,fake
lodo,política,test,147,fnxptbr-0227,1632206566777561089,política,fake
lodo,política,test,148,fnxptbr-0228,1631625851186937857,política,fake
lodo,política,test,149,fnxptbr-0229,1728455820558410198,política,fake
lodo,política,test,150,fnxptbr-0230,1639596545484963840,política,fake
lodo,política,test,151,fnxptbr-0231,1641853322972758048,política,fake
lodo,política,test,152,fnxptbr-0233,1640530026612371458,política,fake
lodo,política,test,153,fnxptbr-0234,1295124468004794370,política,fake
lodo,política,test,154,fnxptbr-0235,1650348275763933187,política,fake
lodo,política,test,155,fnxptbr-0236,1654560483205337088,política,fake
lodo,política,test,156,fnxptbr-0237,1655529817884835841,política,fake
lodo,política,test,157,fnxptbr-0239,1664398155650048000,política,fake
lodo,política,test,158,fnxptbr-0240,1664817597123031040,política,fake
lodo,política,test,159,fnxptbr-0245,1607714056097652736,política,fake
lodo,política,test,160,fnxptbr-0246,1712431012204986732,política,fake
lodo,política,test,161,fnxptbr-0247,1674577415190749187,política,fake
lodo,política,test,162,fnxptbr-0248,1690081707502755841,política,fake
lodo,política,test,163,fnxptbr-0250,1692356472263319574,política,fake
lodo,política,test,164,fnxptbr-0251,1614351511319990280,política,fake
lodo,política,test,165,fnxptbr-0252,1618060372686274560,política,fake
lodo,política,test,166,fnxptbr-0253,1683972430799179778,política,fake
lodo,política,test,167,fnxptbr-0254,1818287528270532960,política,fake
lodo,política,test,168,fnxptbr-0256,1700853018235633746,política,fake
lodo,política,test,169,fnxptbr-0257,1702337242499539325,política,fake
lodo,política,test,170,fnxptbr-0259,1701730027421712393,política,fake
lodo,política,test,171,fnxptbr-0260,1612835640294400001,política,fake
lodo,política,test,172,fnxptbr-0261,1716830727776677909,política,fake
lodo,política,test,173,fnxptbr-0262,1706680755382784333,política,fake
lodo,política,test,174,fnxptbr-0265,1711325505281044621,política,fake
lodo,política,test,175,fnxptbr-0266,1714384928094265434,política,fake
lodo,política,test,176,fnxptbr-0267,1713184906400891242,política,fake
lodo,política,test,177,fnxptbr-0269,1726584112079843825,política,fake
lodo,política,test,178,fnxptbr-0271,1729443917429371089,política,fake
lodo,política,test,179,fnxptbr-0272,1733999840130957566,política,fake
lodo,política,test,180,fnxptbr-0273,1737103265203134767,política,fake
lodo,política,test,181,fnxptbr-0274,1764991578811011421,política,fake
lodo,política,test,182,fnxptbr-0275,1736777420475076917,política,fake
lodo,política,test,183,fnxptbr-0276,1744399204376510475,política,fake
lodo,política,test,184,fnxptbr-0278,1488248416606035973,política,fake
lodo,política,test,185,fnxptbr-0279,1746864486193971446,política,fake
lodo,política,test,186,fnxptbr-0280,1850698254947676447,política,fake
